,Unnamed: 0,위      치,아파트명,동수,층수,세대수,인구수,사  업 주체별,관리별,건축 연도,관리실 전  화,lat,lng,location
208,208,반야월로360,각산역 더뉴클래스2차,2,20,206,577,민간,위탁,2015,961-4411,35.87146329999999,128.7281136,대구광역시 동구 신서동
209,209,반야월로370,신서신일해피트리,5,29,588,2058,민간,위탁,2007,961-7366,35.8710457,128.7299491,대구광역시 동구 신서동
210,210,반야월로6길20,용계삼산,2,13,138,483,민간,임의,1998,964-0340,35.873438,128.6927637,대구광역시 동구 신서동
211,211,반야월로22길3,동진 파크뷰,1,10,27,76,민간,임의,2016,　,35.87199349999999,128.6992802,대구광역시 동구 용계동
212,212,반야월로24길15,센트럴 파크,1,14,24,68,민간,임의,2016,　,35.8720945,128.7001706,대구광역시 동구 율하동
213,213,반야월로24길42,율하그랜드파크,1,10,19,76,민간,임의,2004,　,35.8715546,128.7000127,대구광역시 동구 신기동
214,214,반야월로26길12,스카이 더뷰,2,15,26,73,민간,임의,2017,　,35.8725333,128.70127490000002,대구광역시 동구 율하동
215,215,반야월로30길15,대웅플러스타운,1,14,36,101,민간,임의,2015,　,35.8707484,128.7045053,대구광역시 동구 신기동
216,216,반야월로32길17,대경 고을빛,1,8,15,57,민간,임의,2003,　,35.8717852,128.7055882,대구광역시 동구 신기동
217,217,반야월북로123,각산태영데시앙,9,23,839,2049,민간,위탁,2009,965-3600,35.8743766,128.711074,대구광역시 동구 신기동
218,218,반야월북로132-16,아트랑스 102동,1,10,16,45,민간,임의,2016,　,35.874736600000006,128.7208513,대구광역시 동구 각산동
219,219,반야월북로132-24,아트랑스 101동,1,10,16,45,민간,임의,2016,　,35.874736600000006,128.7208513,대구광역시 동구 각산동
220,220,반야월북로153,성지 비둘기,2,8,90,452,민간,임의,1992,964-3435,35.8733734,128.7144271,대구광역시 동구 각산동
221,221,반야월북로155,성지,8,6,299,1614,민간,임의,1989,961-2681,35.873650399999995,128.7151217,대구광역시 동구 각산동
222,222,반야월북로167,각산서한이다음,5,19,372,1042,민간,위탁,2018,963-8678,35.8731203,128.715901,대구광역시 동구 각산동
223,223,반야월북로175,금강진우,3,13,140,511,민간,임의,1996,963-0348,35.8733287,128.7172395,대구광역시 동구 각산동
224,224,반야월북로221,신서화성파크드림,9,29,934,1361,민간,위탁,2010,965-0934,35.8736927,128.7223678,대구광역시 동구 각산동
225,225,반야월북로251,신서 그린빌,7,20,568,2200,민간,자치,2001,961-0881,35.8730585,128.7256122,대구광역시 동구 신서동
226,226,반야월북로269,녹원,5,6,27,1020,민간,임의,1992,962-6446,35.8727681,128.7277203,대구광역시 동구 신서동
227,227,반야월북로269-30,장원 1차,4,4,36,151,민간,임의,1993,964-0904,35.873574100000006,128.7275316,대구광역시 동구 신서동
228,228,반야월북로312,신서공원아파트,1,11,27,76,민간,임의,2016,　,35.874736600000006,128.7208513,대구광역시 동구 신서동
229,229,반야월북로26길31,뉴그랜드,1,10,18,50,민간,임의,2013,　,35.8788754,128.7047329,대구광역시 동구 신서동
230,230,반야월북로27길21-8,대구혁신도시 서원 프레시빌,3,20,128,359,민간,임의,2016,965-5432,35.8752186,128.7122576, 
231,231,반야월북로53길10,보라,3,6,99,440,민간,임의,1993,964-1390,35.8733777,128.7269219,대구광역시 동구 각산동
232,232,반야월북로55길11,신서 센트리움,1,10,18,51,민간,임의,2016,　,35.8736659,128.72815590000002,대구광역시 동구 신서동
233,233,반야월북로55길19,신서청구,4,15,360,1440,민간,자치,1997,961-2593,35.8744039,128.7277408,대구광역시 동구 신서동
234,234,반야월북로57길13-4,신서 아너스뷰  101동,1,10,19,72,민간,임의,2003,　,35.8736107,128.73055630000002,대구광역시 동구 신서동
235,235,반야월북로57길13-6,신서 아너스뷰  102동,1,10,19,72,민간,임의,2003,　,35.8737881,128.7305845,대구광역시 동구 신서동
236,236,반야월북로57길13-8,신서 아너스뷰  103동,1,10,19,72,민간,임의,2003,　,35.8739727,128.7306105,대구광역시 동구 신서동
237,237,방천로1길97,강촌타운,1,7,12,42,민간,임의,2002,　,35.8944529,128.63471299999998,대구광역시 동구 신서동
238,238,방천로3길1,남경 공항타운,1,7,40,104,민간,임의,1996,　,35.8985213,128.633712,대구광역시 동구 불로동
239,239,방천로3길30,불로강변,2,5,114,448,민간,임의,1993,985-4026,35.89748970000001,128.6310685,대구광역시 동구 불로동
240,240,방촌로78,해안 드림파크,1,9,24,67,민간,임의,2018,　,35.883575799999996,128.6645308,대구광역시 동구 불로동
241,241,방촌로125,현대상가,1,7,47,198,민간,임의,1996,983-9417,35.882667,128.6657517,대구광역시 동구 방촌동
242,242,방촌로1길12,별빛누리,1,10,18,68,민간,임의,2014,　,35.8836314,128.6658362,대구광역시 동구 방촌동
243,243,방촌로1길109,성호그린,1,4,95,371,민간,임의,1995,983-6303,35.883546200000005,128.6666539,대구광역시 동구 검사동
244,244,방촌로13길28,새마을,2,2,24,103,민간,임의,1984,982-9126,35.8871804,128.66206129999998,대구광역시 동구 방촌동
245,245,송라로59,현대,1,5,41,166,민간,임의,1979,422-0205,35.872231,128.61847649999999,대구광역시 동구 방촌동
246,246,송라로3길13,동일교회아파트,1,6,12,45,민간,임의,2003,　,35.8696221,128.6192646,대구광역시 동구 신천동
247,247,송라로6길20,감리,1,5,20,91,민간,임의,1980,752-4156,35.8703656,128.6217342,대구광역시 동구 신천동
248,248,송라로10길6,오하임,1,7,18,72,민간,임의,2011,　,35.872240399999995,128.6196205,대구광역시 동구 신천동
249,249,송라로10길34,화성파크드림이스트밸리,4,25,447,507,민간,위탁,2008,744-4348,35.8711245,128.6224201,대구광역시 동구 신천동
250,250,송라로11길39,신천휴먼시아6단지,6,20,550,1262,LH,위탁,2011,422-5554,35.8709464,128.61711110000002,대구광역시 동구 신천동
251,251,송라로11길86,동신우방,3,20,429,1270,민간,자치,1996,427-3600,35.8715461,128.6149541,대구광역시 동구 신천동
252,252,송라로12길37,서도,3,5,85,355,민간,임의,1978,752-5885,35.874381400000004,128.62199809999998,대구광역시 동구 신천동
253,253,송라로14길132,신천 청아람,5,25,490,1800,도시 공사,위탁,2010,742-0129,35.873620700000004,128.6221638,대구광역시 동구 신천동
254,254,송라로16길11,동대구반도유보라,9,24,764,2043,민간,위탁,2018,　,35.875674200000006,128.617924,대구광역시 동구 신천동
255,255,송라로28길14,이안 동대구,12,27,931,3214,민간,위탁,2018,　,35.873701000000004,128.6218233,대구광역시 동구 신천동
256,256,신서로72,신서퀸덤,5,23,419,1149,민간,위탁,2009,965-3385,35.8747927,128.72558600000002,대구광역시 동구 신암동
257,257,신성로30,신암그린타운,4,20,400,1620,도시 공사,위탁,2003,953-6611,35.8783251,128.611189,대구광역시 동구 신서동
258,258,신성로60,강남,5,13,629,3145,도시 공사,위탁,1992,943-7850,35.87942779999999,128.6139374,대구광역시 동구 신암동
259,259,신성로67,대영,2,4,30,136,민간,임의,1976,952-2333,35.8804984,128.6137918,대구광역시 동구 신암동
260,260,신암남로10,73신암,3,5,151,423,민간,임의,1974,941-8762,35.8774244,128.61758989999998,대구광역시 동구 신암동
261,261,신암남로50,건영 캐스빌,11,15,748,2237,민간,위탁,2005,954-9300,35.8779829,128.62027759999998,대구광역시 동구 신암동
262,262,신암남로69,삼승인터타워빌,1,11,19,58,민간,임의,2002,　,35.879590500000006,128.6234841,대구광역시 동구 신암동
263,263,신암남로82,동대구 파크뷰,1,12,29,82,민간,임의,2015,　,35.87945870000001,128.6249118,대구광역시 동구 신암동
264,264,신암남로146,동양블루스카이,1,14,29,81,민간,임의,2017,　,35.88228350000001,128.63093229999998,대구광역시 동구 신암동
265,265,신암남로179,진산그랜드타운,1,12,44,292,민간,임의,2004,　,35.88516389999999,128.6323385,대구광역시 동구 신암동
266,266,신암남로23길17,동원,1,10,20,91,민간,임의,1992,955-9168,35.8821056,128.6275496,대구광역시 동구 신암동
267,267,신암남로23길26,고려그린,1,7,12,46,민간,임의,2003,　,35.882817700000004,128.6280514,대구광역시 동구 신암동
268,268,신암남로23길26-6,M프라자,1,5,15,57,민간,임의,2012,　,35.8824847,128.628308,대구광역시 동구 신암동
269,269,신암남로23길26-8,청운 빌리지,1,8,19,54,민간,임의,2002,　,35.8823813,128.6284312,대구광역시 동구 신암동
270,270,신암남로23길30,고려,2,5,50,180,민간,임의,1979,941-6044,35.88306470000001,128.62839340000002,대구광역시 동구 신암동
271,271,신암남로23길49-5,해성 칸타빌,1,7,13,49,민간,임의,2003,　,35.8849369,128.6280117,대구광역시 동구 신암동
272,272,신암남로23길51,청산드림뷰1차,1,10,18,68,민간,임의,2003,　,35.8850419,128.6289628,대구광역시 동구 신암동
273,273,신암남로23길63-1,청산드림뷰2차,1,10,18,68,민간,임의,2003,　,35.8849554,128.63050159999997,대구광역시 동구 신암동
274,274,신암남로23길65,삼성 프러스빌,1,10,18,63,민간,임의,2002,　,35.8849643,128.6306966,대구광역시 동구 신암동
275,275,신암남로23길67,청우 골든맨션,1,6,19,61,민간,임의,2002,　,35.884935299999995,128.6309057,대구광역시 동구 신암동
276,276,신암남로23길75,동해 아트빌,1,8,15,52,민간,임의,2002,　,35.884735299999996,128.6319209,대구광역시 동구 신암동
277,277,신암남로24길17,현대 신암타운,1,10,18,68,민간,임의,2003,　,35.880984399999996,128.6301357,대구광역시 동구 신암동
278,278,신암남로24길97,로얄이스트2차  203동,1,10,18,68,민간,임의,2003,　,35.882766499999995,128.63386,대구광역시 동구 신암동
279,279,신암남로27길36,누리타운,1,7,12,33,민간,임의,2013,　,35.8833109,128.62922930000002,대구광역시 동구 신암동
280,280,아양로154,신암주택 탑팰리스,1,10,18,51,민간,임의,2016,　,35.8853151,128.6299728,대구광역시 동구 신암동
281,281,아양로158,이스트타운102동,1,10,19,62,민간,임의,2002,　,35.885177899999995,128.6303649,대구광역시 동구 신암동
282,282,아양로160,이스트타운101동,1,10,19,67,민간,임의,2002,　,35.8852115,128.6306532,대구광역시 동구 신암동
283,283,아양로165,마이홈빌,1,10,18,68,민간,임의,2003,　,35.8858859,128.6311303,대구광역시 동구 신암동
284,284,아양로171,우남,1,5,32,155,민간,임의,1981,956-8723,35.88578529999999,128.6317553,대구광역시 동구 신암동
285,285,아양로190,동보,2,4,38,160,민간,임의,1979,941-8040,35.8855145,128.6340458,대구광역시 동구 신암동
286,286,아양로218,진로이스트타운,16,13,897,3591,민간,자치,1998,944-0680,35.883607,128.63632990000002,대구광역시 동구 효목동
287,287,아양로324-6,아너스,1,7,18,63,민간,임의,2002,　,35.8924891,128.6448325,대구광역시 동구 효목동
288,288,아양로7길12,신암 뜨란채,10,20,828,2164,LH,위탁,2005,958-8900,35.8833389,128.6177598,대구광역시 동구 입석동
289,289,아양로8길11,신암시장,1,4,33,119,민간,임의,1980,953-3181,35.880936600000005,128.61939579999998,대구광역시 동구 신암동
290,290,아양로8길30,동양,2,5,110,335,민간,임의,1978,953-0115,35.8793826,128.6194158,대구광역시 동구 신암동
291,291,아양로10길9,신신,1,5,31,127,민간,임의,1981,942-5265,35.8814452,128.62055379999998,대구광역시 동구 신암동
292,292,아양로14길4,그랜드 파크,2,11,19,55,민간,임의,2002,　,35.882358399999994,128.6222798,대구광역시 동구 신암동
293,293,아양로15길26,거북,1,5,48,201,민간,임의,1981,952-3456,35.88449620000001,128.6231648,대구광역시 동구 신암동
294,294,아양로24길13,에스디아이프라임,2,15,231,924,민간,자치,2006,956-7171,35.88423529999999,128.6280814,대구광역시 동구 신암동
295,295,아양로34길24,부림,1,10,36,136,민간,임의,2003,　,35.883677299999995,128.6301703,대구광역시 동구 신암동
296,296,아양로34길25,부림 팰리스,1,10,19,54,민간,임의,2015,　,35.8834033,128.6305093,대구광역시 동구 신암동
297,297,아양로34길53,미도아트캐슬,1,10,18,68,민간,임의,2003,　,35.88129869999999,128.6286364,대구광역시 동구 신암동
298,298,아양로39길16,동서 1차,4,5,220,916,민간,임의,1984,955-4982,35.8872023,128.6349653,대구광역시 동구 신암동
299,299,아양로39길20,동서 2차,2,5,130,478,민간,임의,1985,954-8512,35.887780799999994,128.6350021,대구광역시 동구 신암동
300,300,아양로47길15,미림빌라,1,5,8,22,민간,임의,2018,　,35.887597,128.6378682,대구광역시 동구 신암동
301,301,아양로49길20,동서 청기와,7,5,330,1153,민간,자치,1988,954-1133,35.8879503,128.6390628,대구광역시 동구 신암동
302,302,아양로49길77,신암보성 2차,10,5,495,1767,민간,자치,1988,955-6208,35.891298600000006,128.63345619999998,대구광역시 동구 신암동
303,303,아양로52길128,장미,1,5,50,253,민간,임의,1981,952-7420,35.8820955,128.6434292,대구광역시 동구 신암동
304,304,아양로71길11,아양,4,2,48,192,민간,임의,1980,　,35.882957700000006,128.6217595,대구광역시 동구 효목동
305,305,안심로400,대경 넥스빌,7,15,446,1583,민간,위탁,2003,962-4765,35.8680007,128.7276268, 
306,306,안심로402,아름다운나날1단지,13,15,782,3128,민간,자치,2003,961-7735,35.868655700000005,128.7293115, 
307,307,안심로477,안심역 서원프레시빌,3,16,214,157,민간,임의,2018,963-8950,35.8709518,128.7302424, 
308,308,안심로7길7,율하역 엘크루아파트,8,14,329,922,민간,위탁,2015,964-0074,35.8725898,128.6935702, 
309,309,안심로16길29,경남모직안아주,5,15,412,1151,민간,위탁,2009,963-0331,35.865492100000004,128.6943178,대구광역시 동구 용계동
310,310,안심로16길45,율하휴먼사아6단지,12,15,808,1776,LH,위탁,2008,963-5526,35.864507,128.694792,대구광역시 동구 율하동
311,311,안심로16길71,율하선수촌2단지,15,15,652,1834,LH,위탁,2011,965-0601,35.8617025,128.694257,대구광역시 동구 율하동
312,312,안심로22길3,안심주공1단지,17,6,864,2805,LH,위탁,1994,964-4548,35.866217299999995,128.6979638,대구광역시 동구 율하동
313,313,안심로22길55,율하휴먼시아7단지,13,15,712,1766,LH,위탁,2008,961-1083,35.8643691,128.69758000000002,대구광역시 동구 율하동
314,314,안심로22길75,율하휴먼시아8단지,7,15,253,735,LH,위탁,2009,961-1464,35.8638808,128.6997227,대구광역시 동구 율하동
315,315,안심로22길76,율하휴먼시아9단지,10,15,332,972,LH,위탁,2009,963-1448,35.862635100000006,128.6998845,대구광역시 동구 율하동
316,316,안심로41길21,보성동원타운,6,3,174,390,민간,임의,1989,964-4749,35.868188599999996,128.707338,대구광역시 동구 율하동
317,317,안심로41길46,팔공 스카이빌,1,10,19,71,민간,임의,2002,　,35.8702274,128.7088632,대구광역시 동구 율하동
318,318,안심로41길63,신기 뉴파크빌,1,10,15,42,민간,임의,2016,　,35.871756,128.7087107,대구광역시 동구 서호동
319,319,안심로49길103,하이넷 시티,3,11,44,154,민간,임의,2002,　,35.8704855,128.7103305,대구광역시 동구 신기동
320,320,안심로49길111,장원 하이파크,1,8,12,34,민간,임의,2015,　,35.86831340000001,128.7109528,대구광역시 동구 서호동
321,321,안심로73길12-4,각산역 더뉴클래스,1,9,83,350,민간,임의,2012,　,35.869367,128.7261566,대구광역시 동구 서호동
